"Date-Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","RainTomorrow"
"2014-12-15-Townsville",23.9,32.1,25,7,39,5,5,13,30,70,71,1011,1007.6,29,29.1,1,1,0
"2014-12-16-Townsville",25.4,32.7,0,4,33,4,5,15,17,66,51,1011.7,1007.7,29.1,31.5,0,1,0
"2014-12-17-Townsville",25.6,33.5,0,1,37,1,3,20,19,58,47,1010,1006.8,30.5,32.2,0,1,0
"2014-12-18-Townsville",26.1,32,0,4,37,1,3,20,24,54,48,1011.9,1009,30.3,30.8,0,1,0
"2014-12-19-Townsville",25,32.2,0,2,37,3,4,19,15,55,52,1011.9,1009,30.6,31.6,0,0,1
"2014-12-20-Townsville",25.8,32.7,1.4,7,35,7,7,6,24,69,60,1012.1,1008.6,29.2,31.5,1,0,1
"2014-12-21-Townsville",23.6,32.5,1.8,6,43,9,7,20,28,67,63,1013.2,1010.8,28.9,30.5,1,1,0
"2014-12-22-Townsville",25,32.5,0,7,41,6,7,22,31,55,52,1013.2,1010.6,29.6,31.1,0,1,0
"2014-12-23-Townsville",23.3,32.2,0.2,6,39,9,7,22,30,52,48,1012.3,1010.1,29.2,31,0,1,0
"2014-12-24-Townsville",24.1,32.2,0,7,48,9,7,22,35,52,70,1011,1009,29.1,29.3,0,1,0
"2014-12-25-Townsville",23.6,32,0,7,37,7,5,13,28,57,57,1010.3,1007.5,29.9,30.4,0,1,0
"2014-12-26-Townsville",25,32.8,0,7,39,5,7,19,30,58,58,1009.8,1007.4,29.5,30.7,0,1,0
"2014-12-27-Townsville",25.3,32.9,0.2,7,41,7,7,24,30,64,59,1010.2,1008.1,30.2,31.6,0,1,0
"2014-12-28-Townsville",27.1,33.3,0,7,39,7,7,19,31,64,60,1010.6,1007.4,30.1,30.9,0,1,0
"2014-12-29-Townsville",27.5,33.3,0,7,31,7,5,15,20,59,50,1009.8,1006.3,30.6,32.2,0,1,0
"2014-12-30-Townsville",26.6,34.2,0,1,33,5,5,17,20,52,47,1009.9,1008.8,31.4,33.5,0,1,0
"2014-12-31-Townsville",26.9,34.4,0,3,33,3,3,13,17,62,66,1008.7,1006.9,30.7,30.1,0,1,0
"2015-01-01-Townsville",27.6,32.6,0,7,35,7,5,20,20,63,71,1010.3,1008.3,31.3,29.7,0,0,1
"2015-01-02-Townsville",24.6,33,1.4,7,43,9,5,19,30,73,60,1012.5,1009.7,29.2,32.2,1,0,1
"2015-01-03-Townsville",25,28.1,4.4,8,37,8,8,13,11,86,90,1012.6,1010.3,27.3,26.5,1,0,1
"2015-01-04-Townsville",23.1,31.6,70.4,7,41,9,7,17,30,78,63,1011.9,1008.8,28,30.8,1,1,0
"2015-01-05-Townsville",24.6,31.6,0.2,5,39,9,7,22,30,69,57,1010.2,1007.4,28.7,30.2,0,1,0
"2015-01-06-Townsville",25,29.1,0,9,52,8,8,17,22,66,88,1009.8,1008.9,27.4,24,0,0,1
"2015-01-07-Townsville",21.9,31,11.4,7,56,9,9,20,31,91,55,1010.7,1007.7,23.7,30.2,1,1,0
"2015-01-08-Townsville",23.6,31.7,0.6,6,50,9,6,24,37,71,54,1009.9,1006.4,27.2,30.9,0,1,0
"2015-01-09-Townsville",24.5,31.5,0.2,6,46,8,6,20,30,61,47,1007.8,1004.5,28.9,30.8,0,1,0
"2015-01-10-Townsville",25.3,31.7,0,6,41,9,7,20,33,66,50,1007.2,1005.2,29.4,30.9,0,1,0
"2015-01-11-Townsville",25.1,32,0,5,44,9,7,17,31,65,63,1008.9,1005,29.5,30.7,0,1,0
"2015-01-12-Townsville",25.3,31.6,0,5,37,9,7,19,30,62,64,1006.9,1004.1,30.1,30.3,0,1,0
"2015-01-13-Townsville",24.5,32.3,0,7,33,6,7,11,28,58,54,1007.3,1003.9,29.9,31.1,0,1,0
"2015-01-14-Townsville",25.9,34.2,0,7,31,1,5,13,22,64,47,1007.1,1004.2,28.9,33.4,0,1,0
"2015-01-15-Townsville",27.2,33.5,0,3,37,5,3,15,13,67,61,1007.7,1004.1,30.9,32.4,0,0,1
"2015-01-16-Townsville",26.8,32.3,1.4,7,35,7,7,17,22,87,68,1010.1,1006.5,27.7,31.1,1,0,1
"2015-01-17-Townsville",25.2,34,3,5,35,15,4,9,15,67,53,1010.9,1007.3,29.7,32.5,1,0,1
"2015-01-18-Townsville",26,34.9,3,13,30,13,7,11,15,67,60,1011,1007.2,30.4,32.3,1,0,1
"2015-01-20-Townsville",22.1,33.8,7.8,3,35,2,1,11,17,70,52,1008.6,1004.3,30.3,33.6,1,1,0
"2015-01-21-Townsville",26.8,34.1,0,16,59,1,8,11,17,71,92,1005.1,1002.7,30.4,23.8,0,0,1
"2015-01-22-Townsville",23.3,30.3,35,13,41,7,10,2,13,87,91,1004.5,1001.5,25.9,24.3,1,0,1
"2015-01-23-Townsville",23.5,31.5,40.6,1,28,15,1,4,13,77,66,1004.8,1001.9,27.4,31.2,1,0,1
"2015-01-25-Townsville",25.6,33.4,3.4,14,39,2,3,9,13,75,68,1008,1004.4,29.2,31.7,1,1,0
"2015-01-26-Townsville",24.3,33.9,0.4,15,30,12,4,17,17,57,56,1005.6,1002.6,29.4,32.9,0,1,0
"2015-01-27-Townsville",27.7,36,0,13,39,13,7,19,19,51,48,1002.7,999.2,32.6,35.2,0,1,0
"2015-01-28-Townsville",26.1,33.9,0,4,28,2,7,9,17,68,65,1001.4,998.6,31.2,33.3,0,1,0
"2015-01-29-Townsville",27.1,32.9,0,7,39,6,7,20,31,69,65,1003.5,1002,31.5,31.7,0,1,0
"2015-01-30-Townsville",25,32.2,0,10,57,8,7,20,24,62,69,1006.9,1004.1,29.9,29.6,0,0,1
"2015-01-31-Townsville",23,32.3,1.8,5,31,9,5,6,24,71,62,1008.1,1005.2,29.6,31.4,1,1,0
"2015-02-01-Townsville",25.7,35,0,2,35,2,3,11,15,58,23,1007.5,1004.5,30.4,34.2,0,1,0
"2015-02-02-Townsville",26.2,35,0,2,31,1,3,19,17,62,48,1006.4,1002.7,31,33.9,0,1,0
"2015-02-03-Townsville",24.5,36.7,0,6,48,13,5,17,24,23,33,1006.1,1003.1,30.6,34.5,0,1,0
"2015-02-04-Townsville",22.9,32.1,0.8,10,50,8,7,11,22,68,64,1008,1005.5,29,29.7,0,0,1
"2015-02-05-Townsville",22.9,31.8,9,10,54,8,7,9,24,68,60,1011.4,1009.9,28,30.8,1,1,0
"2015-02-06-Townsville",24,32.5,0.4,9,50,10,9,17,19,60,56,1014.7,1012.2,28.6,31,0,1,0
"2015-02-07-Townsville",25.3,32.2,0,10,46,11,9,20,22,60,58,1015.4,1012.3,28,30.4,0,0,1
"2015-02-08-Townsville",24.5,29,2.2,9,39,10,9,13,26,87,74,1016.3,1013.1,25.4,28.3,1,0,1
"2015-02-09-Townsville",24.6,32.8,4.2,9,39,8,7,17,30,57,59,1015.2,1011.7,28.8,31.2,1,1,0
"2015-02-10-Townsville",22.5,31,0,9,59,8,7,24,31,60,58,1014.1,1011.3,28,30.1,0,1,0
"2015-02-11-Townsville",23.1,32.6,0.8,7,43,11,7,20,30,58,50,1012.8,1009.4,27.7,31.4,0,1,0
"2015-02-12-Townsville",23.7,33.2,0,9,46,10,6,24,33,60,53,1012.2,1008.7,28.7,31.8,0,1,0
"2015-02-13-Townsville",25.9,34,0,6,54,8,6,26,31,61,50,1011.8,1008.4,28.8,32.4,0,1,0
"2015-02-14-Townsville",24.2,33,0,9,59,10,9,24,37,56,67,1012.9,1009.1,29,29.2,0,0,1
"2015-02-15-Townsville",23.7,33.1,5,7,52,10,6,24,35,57,50,1012.4,1008.2,28.4,31.7,1,1,0
"2015-02-16-Townsville",24,33,0,8,44,8,7,20,30,60,55,1010.7,1007.3,27.8,30.9,0,1,0
"2015-02-17-Townsville",21.6,33.1,0,6,46,10,7,20,30,58,44,1009.9,1007.2,28.2,31.8,0,1,0
"2015-02-18-Townsville",22.8,32.4,0,6,41,10,7,19,30,53,54,1010.4,1006,28.2,30.3,0,1,0
"2015-02-19-Townsville",22,34.8,0,16,33,16,4,19,13,57,51,1007.9,1003.7,29.2,33.8,0,1,0
"2015-02-20-Townsville",25.3,36,0,3,31,13,3,13,22,60,52,1007.1,1003.8,30.8,33.4,0,0,1
"2015-02-21-Townsville",26.9,36,3,3,31,2,1,9,17,76,55,1008.5,1005.2,31.1,35,1,0,1
"2015-02-22-Townsville",28.2,35.3,1.6,12,37,5,7,7,24,77,74,1010.2,1007.4,31.8,31.7,1,0,1
"2015-02-23-Townsville",26.3,34.5,3.2,15,41,8,5,11,17,67,67,1009.7,1006,31.3,33.1,1,1,0
"2015-02-24-Townsville",25.5,34.7,0.4,5,33,6,7,11,28,63,67,1008.7,1005.9,31.1,32.2,0,1,0
"2015-02-25-Townsville",27.9,34.3,0,9,59,6,7,17,28,67,64,1008.9,1005.6,31,32.5,0,0,1
"2015-02-26-Townsville",23.9,33.7,1.2,6,33,8,5,11,20,63,50,1009.1,1004.5,29.8,32.3,1,1,0
"2015-02-27-Townsville",25.5,33.8,0,12,35,4,4,17,17,60,57,1007.9,1004.5,30.6,32.9,0,1,0
"2015-02-28-Townsville",26.3,33.9,0,7,37,2,7,6,30,67,60,1007.6,1005.4,30.1,32.1,0,1,0
"2015-03-01-Townsville",26,33.3,0,7,43,4,4,17,20,60,54,1009,1006.2,30.9,32.1,0,1,0
"2015-03-02-Townsville",26.6,33.8,0,5,31,2,5,11,20,61,53,1009.1,1006.6,30,32.1,0,1,0
"2015-03-03-Townsville",26,34,0,6,46,8,7,13,31,58,51,1011.7,1008.5,29.1,32.3,0,1,0
"2015-03-04-Townsville",23.9,33.6,0,7,44,10,5,20,28,56,60,1011.2,1008.6,29.6,30.9,0,1,0
"2015-03-05-Townsville",24.8,33.3,0,7,33,9,7,15,24,66,66,1010.9,1006.6,29.7,30.4,0,1,0
"2015-03-06-Townsville",26,35.5,0,5,33,12,7,9,19,72,53,1006.7,1002.8,29.7,34,0,1,0
"2015-03-07-Townsville",25.4,33.6,0,5,37,7,7,13,28,72,57,1007.8,1005.1,29.7,32.6,0,1,0
"2015-03-08-Townsville",26.2,33.8,0,7,39,9,7,17,28,62,56,1009.1,1006.7,30.5,32.5,0,1,0
"2015-03-09-Townsville",26.2,33.8,0,7,44,8,7,15,35,61,54,1008.6,1005.9,30.4,31.5,0,1,0
"2015-03-10-Townsville",25.4,35.2,0,6,50,10,7,17,30,61,52,1008.8,1005.2,29.7,33.7,0,0,1
"2015-03-11-Townsville",25.4,31.7,3.2,6,52,8,9,19,30,66,61,1008.1,1005.5,29.6,30.7,1,0,1
"2015-03-12-Townsville",25,30,2,9,48,8,9,26,28,71,65,1008.3,1005.3,28.8,29.3,1,1,0
"2015-03-13-Townsville",25.8,33.5,0,7,48,8,7,24,31,54,48,1008,1005,29.4,31.7,0,1,0
"2015-03-14-Townsville",25.4,33.3,0,6,50,8,7,24,33,50,48,1009.6,1005.5,28.6,32,0,1,0
"2015-03-15-Townsville",23.3,33.2,0,6,41,10,5,20,31,57,44,1010.1,1006.5,28.8,31.7,0,1,0
"2015-03-16-Townsville",21,33.3,0,6,39,5,7,11,30,55,34,1011.6,1008,29.2,32.7,0,1,0
"2015-03-17-Townsville",24.5,32.8,0,7,44,9,7,24,30,57,43,1012.7,1009.8,29,31.3,0,1,0
"2015-03-18-Townsville",23,32.5,0,7,46,9,7,19,30,57,51,1012.9,1009.7,28.9,30.4,0,1,0
"2015-03-19-Townsville",21.3,32.8,0,7,37,9,7,19,28,62,56,1014.5,1011.5,29.1,31.5,0,1,0
"2015-03-20-Townsville",25.4,33.2,0,5,33,5,5,15,24,69,66,1015,1011.9,30,30.9,0,1,0
"2015-03-21-Townsville",24.2,32.1,0,7,35,7,5,19,22,65,60,1014.6,1012.5,29.7,29.6,0,1,0
"2015-03-22-Townsville",23.3,33.2,0,7,37,8,5,19,30,62,58,1015.2,1011.3,29.8,30.5,0,1,0
"2015-03-23-Townsville",25.3,32.7,0,5,35,6,7,13,26,63,57,1014.2,1010.8,29.3,30.9,0,1,0
"2015-03-24-Townsville",25.3,32.6,0,5,33,9,7,7,24,71,51,1014.7,1012.2,28.5,31.3,0,1,0
"2015-03-25-Townsville",23.1,32.9,0,7,35,1,5,9,19,70,57,1015.6,1012.2,28.6,31.3,0,1,0
"2015-03-26-Townsville",23.8,32.7,0,7,35,6,7,11,28,59,43,1016.4,1013.3,30.2,31.4,0,1,0
"2015-03-27-Townsville",22.6,32.8,0,7,39,9,5,15,28,59,54,1017.1,1013.4,30.1,31.6,0,1,0
"2015-03-28-Townsville",24.2,33.1,0,7,39,9,5,20,30,55,52,1017.1,1013.6,29.5,31.1,0,1,0
"2015-03-29-Townsville",24.6,32.7,0,6,48,9,7,22,31,52,47,1017.9,1014.7,29.9,31.7,0,1,0
"2015-03-30-Townsville",24.8,33,0,9,43,8,7,24,31,61,52,1018.2,1014.7,28.8,31.4,0,1,0
"2015-03-31-Townsville",24.5,32.9,0,7,43,9,7,26,31,59,61,1017.1,1012.6,29.6,30.4,0,0,1
"2015-04-01-Townsville",22.7,32.6,4.2,9,44,8,7,19,31,56,59,1015.7,1011.1,28.2,30.3,1,1,0
"2015-04-02-Townsville",22.6,31.9,0,5,37,6,5,11,30,65,57,1013.9,1009.4,27.2,29.9,0,1,0
"2015-04-03-Townsville",23.5,31.9,0,5,37,9,7,22,22,63,71,1013.1,1009.9,28.1,28.7,0,0,1
"2015-04-04-Townsville",24.4,32.3,2.2,9,35,8,5,17,19,75,55,1012.2,1008.4,26.8,29.9,1,1,0
"2015-04-05-Townsville",24.6,33,0,1,37,15,3,9,20,74,58,1010.5,1006.4,27.9,31,0,1,0
"2015-04-06-Townsville",25.3,33.7,0,4,33,2,3,13,20,72,48,1009.3,1006.3,29.1,32.5,0,1,0
"2015-04-07-Townsville",25.3,33.2,0,7,37,2,5,6,28,63,62,1011.9,1009,30,31.8,0,0,1
"2015-04-08-Townsville",22.7,33.5,1.8,14,33,16,5,28,20,21,42,1015.1,1011.8,26.9,31.4,1,1,0
"2015-04-09-Townsville",24.3,32.5,0,7,44,10,7,22,31,59,46,1015.8,1012.1,27.9,31.9,0,1,0
"2015-04-10-Townsville",22.2,31.3,0,7,41,8,7,19,28,50,47,1015.3,1011.2,27.4,29.8,0,1,0
"2015-04-11-Townsville",21.2,32.3,0,7,39,11,7,13,31,56,63,1014.6,1010.9,28.3,29.5,0,1,0
"2015-04-12-Townsville",23,31.3,0,6,39,9,7,17,30,62,62,1015.3,1011.9,28.4,29.5,0,1,0
"2015-04-13-Townsville",23.7,31.7,0,7,39,8,7,17,30,63,58,1016.3,1012.8,28,29.5,0,1,0
"2015-04-14-Townsville",21,32,0,7,44,8,6,15,31,48,42,1017.4,1015.2,28.4,30.1,0,1,0
"2015-04-15-Townsville",22.8,31.3,0.8,7,52,8,6,20,33,59,46,1020,1017.2,27.9,30.3,0,1,0
"2015-04-16-Townsville",22.9,31.3,0,9,61,8,6,24,35,54,50,1020.2,1016.4,29,29.4,0,1,0
"2015-04-17-Townsville",21.3,31.3,0,6,46,8,7,24,30,60,51,1018.1,1013.7,27.2,30.1,0,1,0
"2015-04-18-Townsville",22.6,32,0.2,6,48,11,6,11,30,75,59,1016.9,1013.7,26,29.6,0,1,0
"2015-04-19-Townsville",23.6,31.9,0,7,39,9,7,13,28,65,61,1016.7,1013.2,28.4,30.2,0,1,0
"2015-04-20-Townsville",23.5,32.4,0,14,39,10,7,11,28,56,59,1016.1,1011.9,28.2,30.5,0,0,1
"2015-04-21-Townsville",22.3,30,5.4,16,44,16,8,33,9,58,39,1016.4,1012.3,24,29.6,1,1,0
"2015-04-22-Townsville",20.1,30.8,0,14,33,16,4,24,24,22,30,1015,1009.7,24.3,28.1,0,1,0
"2015-04-23-Townsville",13.2,28.7,0,7,31,16,5,11,20,32,30,1013.7,1008.7,24.2,27,0,1,0
"2015-04-24-Townsville",15,29.2,0,5,30,11,3,7,20,52,41,1012,1008.4,25.1,27.8,0,1,0
"2015-04-25-Townsville",16.4,31.1,0,5,30,15,3,9,15,65,50,1012.2,1008.8,25.7,29.3,0,1,0
"2015-04-26-Townsville",18.7,31.8,0,16,43,16,11,22,20,22,8,1015.3,1011.9,24.4,31.3,0,1,0
"2015-04-27-Townsville",11.4,28.8,0,5,37,16,7,7,31,20,42,1017.6,1014,24.2,27.2,0,1,0
"2015-04-28-Townsville",14.1,28.9,0,6,37,10,7,13,30,45,42,1019,1014.7,23.9,27.3,0,1,0
"2015-04-29-Townsville",16.2,29.8,0,5,33,10,5,19,24,53,58,1018.7,1015.2,25.7,27.6,0,1,0
"2015-04-30-Townsville",20,29.8,0,7,28,6,5,13,17,62,48,1016.6,1011.9,25.4,29.1,0,1,0
"2015-05-01-Townsville",20.3,29.6,0,5,33,14,5,11,20,56,54,1015.1,1011.2,25.7,28.1,0,1,0
"2015-05-02-Townsville",21.6,29.7,0,5,33,13,7,7,22,69,58,1014.4,1010.3,25.7,29,0,1,0
"2015-05-03-Townsville",19.7,30.9,0,7,31,6,3,4,19,72,50,1014.9,1010.3,25.7,29.3,0,1,0
"2015-05-04-Townsville",19.3,30.1,0,5,30,8,5,15,20,64,46,1014.1,1010.7,26.6,29.6,0,1,0
"2015-05-05-Townsville",17.6,30,0,4,31,8,5,11,24,61,37,1013.6,1010.2,26.3,28.6,0,1,0
"2015-05-06-Townsville",17.1,30.8,0,5,31,11,5,2,24,62,50,1014.7,1011.5,26.4,28.9,0,1,0
"2015-05-07-Townsville",18.6,30.9,0,7,35,11,7,9,28,66,51,1016,1012.5,26.9,29.4,0,1,0
"2015-05-08-Townsville",19.3,31.3,0,5,35,10,7,19,9,31,27,1016.2,1011.4,26.2,29.4,0,1,0
"2015-05-09-Townsville",13.8,29.5,0,11,35,16,7,13,28,40,28,1017.7,1013.5,23.6,27.7,0,1,0
"2015-05-10-Townsville",15.9,29.7,0,5,31,8,5,7,22,56,40,1017.7,1013.4,25.3,28.7,0,1,0
"2015-05-11-Townsville",15.9,30,0,5,31,11,7,7,19,64,41,1018.5,1014.3,24.9,29.1,0,1,0
"2015-05-12-Townsville",15.2,29.1,0,7,35,10,7,6,24,61,41,1017.7,1014.2,24.5,27.5,0,1,0
"2015-05-13-Townsville",14.5,29,0,5,33,11,7,9,17,58,38,1017.4,1013.5,24.6,28.2,0,1,0
"2015-05-14-Townsville",17,27.5,0,16,46,16,8,30,19,30,24,1020.7,1017.5,22.1,26.4,0,1,0
"2015-05-15-Townsville",13.1,26,0,11,41,16,10,24,13,19,32,1022.5,1018.7,19.6,24.7,0,1,0
"2015-05-16-Townsville",18.8,29.5,0,9,52,10,6,22,33,49,46,1020.5,1017.1,23.4,28.1,0,1,0
"2015-05-17-Townsville",19.8,29,0.2,6,50,10,9,19,26,61,52,1020.6,1017.4,23.8,27.8,0,1,0
"2015-05-18-Townsville",21.7,29.8,0,7,41,11,6,19,26,65,54,1020.2,1016.6,24.2,27.3,0,1,0
"2015-05-19-Townsville",20.2,28.4,0,5,35,8,7,13,26,61,66,1018.5,1015,25.3,26.6,0,1,0
"2015-05-20-Townsville",18.2,28.9,0,5,31,16,7,4,26,73,65,1018.4,1015,24.1,27.6,0,1,0
"2015-05-21-Townsville",21.1,29.2,0,7,30,8,7,13,26,69,66,1018.8,1014.5,26.4,27.7,0,1,0
"2015-05-22-Townsville",21.7,30.6,0,16,46,16,16,31,20,36,27,1018.8,1015.1,24.2,29.5,0,1,0
"2015-05-23-Townsville",17.2,25.3,0,11,44,14,7,22,26,26,30,1020.6,1017.6,20.3,24.3,0,1,0
"2015-05-24-Townsville",13.7,26.5,0,9,52,11,8,7,28,56,65,1021.3,1018.8,22.3,25.2,0,1,0
"2015-05-25-Townsville",20.5,28.9,0,6,54,9,6,30,31,56,53,1023.6,1020.6,25.4,25.9,0,1,0
"2015-05-26-Townsville",16.9,28.5,0,6,48,8,7,15,33,59,54,1022.8,1018.8,24.5,26.4,0,1,0
"2015-05-27-Townsville",18.7,28.8,0,7,43,8,7,17,31,68,57,1020.5,1017,23.1,26.7,0,1,0
"2015-05-28-Townsville",17.5,28.5,0,6,41,10,7,7,30,64,60,1020.4,1017.3,23.7,27.3,0,1,0
"2015-05-29-Townsville",21.5,28.5,0.8,8,39,8,7,19,28,63,63,1020.5,1017.6,25.5,26.8,0,1,0
"2015-05-30-Townsville",22.4,29.1,0,6,43,8,7,15,30,73,65,1020.2,1015.8,24.9,27,0,1,0
"2015-05-31-Townsville",18.3,28.2,0,6,39,8,7,6,22,66,70,1018.7,1015,24.8,25.9,0,1,0
"2015-06-01-Townsville",19.8,26.7,0,5,20,16,5,4,15,81,72,1016.7,1014.3,24.2,25.9,0,1,0
"2015-06-02-Townsville",18.5,28.7,0,7,43,16,7,6,31,78,67,1018.9,1015.7,24.6,26,0,1,0
"2015-06-03-Townsville",19.7,26.1,0,7,33,8,7,19,24,63,56,1019.2,1016,22.5,25.7,0,1,0
"2015-06-04-Townsville",18.9,27.2,0,7,30,8,7,11,22,66,58,1019.8,1016,23.1,25.5,0,1,0
"2015-06-05-Townsville",14.4,27.7,0,5,30,11,5,11,19,60,33,1020.5,1017.3,22.3,26.9,0,1,0
"2015-06-07-Townsville",13.8,27,0,9,48,11,6,7,33,46,49,1022.2,1019,21.1,26.1,0,1,0
"2015-06-08-Townsville",17.1,25.7,0,9,52,10,9,19,39,70,77,1020.1,1017.9,22.1,22.5,0,0,1
"2015-06-09-Townsville",17.8,26.3,8.2,6,37,16,10,15,20,95,63,1019.9,1017,19.9,24.7,1,0,1
"2015-06-10-Townsville",18.4,27.9,2.6,9,48,16,7,9,30,65,58,1019.2,1016.2,22.5,26.2,1,1,0
"2015-06-11-Townsville",20.9,28.5,0,9,56,10,6,20,28,58,52,1020.2,1017.2,24.5,26.2,0,1,0
"2015-06-12-Townsville",19.4,27.3,1,9,61,8,6,19,26,86,62,1020,1016.9,21.5,25.8,0,0,1
"2015-06-13-Townsville",18.8,27.7,1.4,8,48,11,9,15,24,66,57,1019.2,1016.4,21.9,25.4,1,1,0
"2015-06-14-Townsville",17.2,28.1,0,7,46,10,6,13,28,69,60,1018.3,1015.4,24,26.3,0,1,0
"2015-06-15-Townsville",22.3,27.9,0,9,46,9,6,28,28,71,58,1018.4,1015.8,24.5,26.4,0,1,0
"2015-06-16-Townsville",18.1,27.8,0,9,39,9,7,22,26,69,65,1017.5,1013.5,24.5,25.7,0,1,0
"2015-06-17-Townsville",18.2,28.2,0,7,28,8,7,7,17,76,65,1016.4,1012.8,23.8,27,0,1,0
"2015-06-19-Townsville",19.1,28.5,0,16,28,16,7,22,17,65,55,1016.2,1013,23.1,26.5,0,1,0
"2015-06-20-Townsville",17.6,26.6,0,9,39,14,7,17,22,39,60,1017.1,1014.4,22,25.3,0,1,0
"2015-06-21-Townsville",15.9,25,0,5,39,16,5,11,31,54,44,1019.7,1016.5,20.4,23.6,0,1,0
"2015-06-22-Townsville",12.5,24.5,0,9,52,11,6,9,19,57,83,1021.2,1018.6,21.3,21.6,0,1,0
"2015-06-23-Townsville",16.4,26.5,1,6,48,8,6,22,35,54,48,1021.6,1018.5,23.1,25.5,0,1,0
"2015-06-24-Townsville",17.9,26.3,0,8,39,9,7,26,26,64,61,1021,1017.9,22.5,24.5,0,1,0
"2015-06-25-Townsville",15.2,27.4,0,5,31,16,5,17,20,63,53,1020.9,1016.9,23,26.3,0,1,0
"2015-06-26-Townsville",16.7,27.2,0,7,39,16,7,28,24,42,52,1022,1019.1,19.8,24.1,0,1,0
"2015-06-27-Townsville",13.9,27,0,6,41,10,7,11,17,47,53,1023.7,1020.3,21.5,24.9,0,1,0
"2015-06-28-Townsville",20.2,26.9,0,10,39,10,8,19,17,55,54,1022.4,1020,22.9,25.3,0,1,0
"2015-06-29-Townsville",18.9,25.8,0.8,9,57,11,9,19,37,76,53,1022.2,1018.8,21.3,25.1,0,1,0
"2015-06-30-Townsville",20,27.4,0.4,8,46,8,6,24,30,63,42,1022,1019.2,23.5,26.2,0,1,0
"2015-07-01-Townsville",17.3,26.9,0,6,33,10,5,9,28,66,57,1022.3,1018.6,22.5,25.5,0,1,0
"2015-07-03-Townsville",12.1,25.3,0,7,35,9,7,7,26,66,52,1019.6,1016.3,20.9,23.7,0,1,0
"2015-07-04-Townsville",12.7,25.3,0,7,33,16,7,13,24,57,49,1020.2,1016.8,18.5,24,0,1,0
"2015-07-05-Townsville",15,26.1,0,6,37,16,7,9,26,63,54,1019.8,1016.6,20.6,25.2,0,1,0
"2015-07-06-Townsville",13.2,25.4,0,7,31,11,7,6,24,67,60,1018.8,1015.6,21.5,24.3,0,1,0
"2015-07-07-Townsville",13.7,26.4,0,7,30,10,5,7,22,71,41,1018.4,1014.7,21.4,25.8,0,1,0
"2015-07-08-Townsville",12.4,26.6,0,6,46,8,7,9,31,60,43,1019.2,1016.5,21.7,24.9,0,1,0
"2015-07-09-Townsville",13.1,25.6,0,9,37,10,7,11,22,58,54,1020.6,1018.1,21,23.7,0,1,0
"2015-07-10-Townsville",18.3,26.3,0,9,37,8,7,13,22,68,63,1020.4,1017.2,22.5,24.9,0,1,0
"2015-07-11-Townsville",16.8,26.7,0,7,31,10,7,7,26,72,72,1019,1015.7,22.7,24.4,0,1,0
"2015-07-12-Townsville",15.4,26.7,0,16,54,16,13,37,11,24,15,1019.7,1015.1,20.7,26.3,0,1,0
"2015-07-13-Townsville",13.8,23.4,0,14,50,16,11,28,17,21,15,1022.9,1017.5,16.3,23,0,1,0
"2015-07-14-Townsville",6.9,22.6,0,10,39,16,5,17,22,23,20,1021.4,1017.2,17.3,21.7,0,1,0
"2015-07-16-Townsville",9,25.5,0,11,39,16,5,2,19,60,32,1019.2,1015.2,18.7,24.2,0,1,0
"2015-07-17-Townsville",13.7,24.4,0,16,46,16,16,31,19,19,9,1021.5,1018,17.4,23.6,0,1,0
"2015-07-18-Townsville",9.8,22.5,0,7,37,11,7,13,26,20,30,1022.9,1019.7,18.3,21.1,0,1,0
"2015-07-19-Townsville",7.6,23,0,5,37,10,5,11,24,46,36,1023.2,1019.7,17.6,22.5,0,1,0
"2015-07-20-Townsville",13.7,23.9,0,6,37,16,6,2,20,56,53,1022.4,1019.2,19.6,22.9,0,1,0
"2015-07-21-Townsville",19,26.7,0,6,44,8,7,13,26,62,55,1021.8,1018.9,21.8,25,0,1,0
"2015-07-22-Townsville",20.8,27.1,0,9,43,14,7,9,26,71,62,1022.3,1019.3,21.8,25.2,0,1,0
"2015-07-23-Townsville",21.3,27.6,0,7,37,8,7,19,28,70,74,1021.6,1018.1,24.5,25.1,0,1,0
"2015-07-24-Townsville",21.6,27,0,7,30,9,5,15,24,77,67,1020.9,1017.9,23.6,25.9,0,1,0
"2015-07-25-Townsville",18.3,27.6,0,7,31,9,7,13,24,77,68,1020.5,1018,24.3,25.8,0,1,0
"2015-07-26-Townsville",18.5,27.9,0,5,35,3,7,6,24,84,72,1021.9,1017.7,22.8,25.2,0,1,0
"2015-07-27-Townsville",18.5,27.4,0,7,35,16,7,9,28,71,65,1022.6,1018.6,24.3,26,0,1,0
"2015-07-28-Townsville",19.9,28.2,0.2,7,39,8,6,20,20,61,54,1023.3,1020.8,23.8,25.3,0,1,0
"2015-07-29-Townsville",16.2,26.6,0,6,54,11,7,15,33,44,53,1024.8,1020.9,21.3,25.4,0,1,0
"2015-07-30-Townsville",13,26.2,0,6,43,10,7,15,31,54,45,1023.7,1019.8,21.6,25,0,1,0
"2015-07-31-Townsville",13.4,27,0,9,39,11,7,4,28,54,49,1022.3,1017.7,21.8,25.4,0,1,0
