"Date-Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","RainTomorrow"
"2010-06-08-Darwin",19.3,30.5,0,9,35,6,2,28,20,60,40,1015.2,1010.9,23,29.6,0,1,0
"2010-06-09-Darwin",20.4,31.2,0,9,39,8,7,17,15,64,42,1014.3,1010.7,23.5,30.5,0,1,0
"2010-06-10-Darwin",20.2,30.5,0,6,48,6,9,26,15,52,39,1014.3,1011.4,23.8,29.6,0,1,0
"2010-06-11-Darwin",19.3,29.9,0,9,43,9,6,26,17,44,37,1015.9,1012.1,23.2,29.1,0,1,0
"2010-06-12-Darwin",19,31.4,0,9,39,8,6,22,13,48,39,1015.3,1011.5,22.2,30.3,0,1,0
"2010-06-13-Darwin",19.2,30.1,0,9,39,8,7,24,11,48,33,1015.3,1013.2,22,29.1,0,1,0
"2010-06-14-Darwin",19.1,31.1,0,9,39,8,7,22,17,41,39,1015.5,1013,22.4,29.5,0,1,0
"2010-06-15-Darwin",20.4,30.5,0,9,44,8,6,26,9,42,36,1014.7,1011.2,23.6,29.8,0,1,0
"2010-06-16-Darwin",20.3,31.1,0,6,39,6,6,20,17,49,39,1014.9,1012,24,29.8,0,1,0
"2010-06-17-Darwin",18.2,31.7,0,7,39,6,6,13,26,66,39,1015.1,1011.6,24.1,30.7,0,1,0
"2010-06-18-Darwin",21.8,33,0,9,35,6,7,19,11,57,28,1015.5,1011.7,25.7,31.8,0,1,0
"2010-06-19-Darwin",20.4,31.7,0,7,46,9,6,20,26,47,35,1015.6,1011.7,24.3,30.2,0,1,0
"2010-06-20-Darwin",22.2,30.7,0,8,48,8,8,30,24,45,26,1016.5,1012.3,23.6,29.6,0,1,0
"2010-06-21-Darwin",19.3,31,0,6,44,8,9,19,20,58,40,1017,1012.9,22.5,29.7,0,1,0
"2010-06-22-Darwin",21.7,31.5,0,6,56,6,9,31,24,52,25,1016.2,1012.3,24.3,30.9,0,1,0
"2010-06-23-Darwin",21,32.8,0,9,41,8,9,24,24,62,41,1015.5,1011.4,23.6,32.1,0,1,0
"2010-06-24-Darwin",22.8,33.2,0,6,52,8,6,20,20,55,40,1013.3,1009.8,25.9,32.4,0,1,0
"2010-06-25-Darwin",22.5,32.5,0,6,41,6,9,24,22,64,48,1012.5,1009.9,26.4,30.3,0,1,0
"2010-06-26-Darwin",21.7,33.2,0,6,43,8,7,19,20,67,33,1014.1,1010.5,25.5,32.2,0,1,0
"2010-06-27-Darwin",20.8,32.6,0,9,50,8,9,17,19,45,34,1013,1010.4,25,31.5,0,1,0
"2010-06-28-Darwin",21.5,32.6,0,9,43,8,9,20,15,48,34,1012.1,1009.9,24.4,32,0,1,0
"2010-06-29-Darwin",22.2,32.8,0,6,43,9,6,30,28,48,38,1013.1,1010.4,26.3,31.9,0,1,0
"2010-06-30-Darwin",22.2,32,0,6,41,6,6,22,24,59,43,1014.6,1010.4,25.4,30.7,0,1,0
"2010-07-01-Darwin",24.5,33,0,6,48,6,6,28,26,50,35,1014.3,1010.1,26,31.9,0,1,0
"2010-07-02-Darwin",21.9,31.9,0,8,44,8,6,28,30,26,27,1015.5,1011.9,23,31.1,0,1,0
"2010-07-03-Darwin",20.5,31.7,0,6,44,8,6,26,28,37,36,1015.6,1011.7,22.3,31.6,0,1,0
"2010-07-04-Darwin",21.7,32.6,0,6,48,8,5,24,22,49,42,1014.1,1010.3,24.4,32,0,1,0
"2010-07-05-Darwin",23.3,29.9,0,7,35,11,7,11,19,69,63,1012.4,1009.5,26.4,29.1,0,1,0
"2010-07-06-Darwin",23.5,31.8,0.2,8,48,8,4,13,17,83,54,1012.7,1010,24.8,30.6,0,1,0
"2010-07-07-Darwin",21,31.7,0,8,56,9,5,30,15,50,46,1014.9,1010.9,23.6,31.2,0,1,0
"2010-07-08-Darwin",22.8,32,0,6,41,6,4,22,15,58,45,1013.8,1010.8,24.9,31,0,1,0
"2010-07-09-Darwin",22.5,32.3,0,6,43,9,4,20,24,63,40,1014.8,1011.3,25.2,31.6,0,1,0
"2010-07-10-Darwin",21.9,33.2,0,7,37,9,6,20,13,72,39,1015.2,1011.7,25.1,31.7,0,1,0
"2010-07-11-Darwin",21.5,33.2,0,6,39,6,6,17,19,71,30,1015.6,1011.8,25.6,32.4,0,1,0
"2010-07-12-Darwin",20.4,32.4,0,6,39,9,6,11,20,68,36,1014.4,1010.5,25.7,31.2,0,1,0
"2010-07-13-Darwin",21.6,30.5,0,1,37,9,1,17,20,77,51,1014.1,1010.4,25.4,29.4,0,1,0
"2010-07-14-Darwin",19.8,33.5,0,6,54,6,6,24,28,69,32,1013.9,1009.8,25.2,32.6,0,1,0
"2010-07-15-Darwin",21.1,31.3,0,9,54,9,9,20,31,55,38,1013.9,1010.5,24.4,30.6,0,1,0
"2010-07-16-Darwin",22.6,31.5,0,6,52,6,6,30,20,58,35,1014.2,1011.1,24.8,30.5,0,1,0
"2010-07-17-Darwin",22,32.7,0,6,50,6,6,28,20,53,33,1015,1010.9,25.1,31.2,0,1,0
"2010-07-18-Darwin",21.2,32.7,0,6,39,6,5,20,20,53,36,1014.8,1011.2,24.8,31.8,0,1,0
"2010-07-19-Darwin",20.3,33.1,0,6,39,14,9,13,13,68,30,1014.2,1010.4,24.5,32,0,1,0
"2010-07-20-Darwin",21.4,32.1,0,9,48,9,7,22,19,55,34,1014.4,1011.1,25,31.1,0,1,0
"2010-07-21-Darwin",19.9,31.8,0,9,46,8,11,20,13,42,29,1014.3,1010.3,22.6,30.5,0,1,0
"2010-07-22-Darwin",19.7,32.5,0,8,35,10,12,24,13,31,26,1014.5,1010.4,22.3,31.3,0,1,0
"2010-07-23-Darwin",22.2,32.7,0,6,44,8,7,22,24,39,35,1013.4,1009.7,25,32.3,0,1,0
"2010-07-24-Darwin",24.8,33.5,0,6,50,6,6,33,31,53,38,1013.6,1009.5,27.7,32.9,0,1,0
"2010-07-25-Darwin",25.8,34.2,0,6,61,9,6,26,28,52,37,1012.9,1009.2,27.3,33.6,0,1,0
"2010-07-26-Darwin",26.6,34.7,0,6,50,9,9,22,30,53,38,1014.5,1010.5,27.1,33.4,0,1,0
"2010-07-27-Darwin",25.2,34.2,0,6,52,9,7,22,30,63,40,1015,1010.8,26.5,32.8,0,1,0
"2010-07-28-Darwin",23.3,34.3,0,7,44,9,5,24,28,63,34,1014.2,1010.3,27.5,33.5,0,1,0
"2010-07-29-Darwin",21.5,33.3,0,9,37,6,12,17,28,70,49,1013.9,1009.6,26.1,32.1,0,1,0
"2010-07-30-Darwin",22.8,33.6,0,1,31,10,1,13,20,75,52,1014,1011.2,26.4,31.5,0,1,0
"2010-07-31-Darwin",24.2,33.8,0,6,35,8,2,11,20,66,59,1014.9,1010.9,28.1,30.7,0,1,0
"2010-08-01-Darwin",24.6,34.3,0,6,57,9,6,28,33,59,37,1015,1011.2,27.7,33,0,1,0
"2010-08-02-Darwin",24.7,32.3,0,9,57,8,8,24,30,42,26,1017.1,1011.8,25.2,30.5,0,1,0
"2010-08-03-Darwin",22.3,30.6,0,9,50,8,8,26,22,29,26,1015.2,1011,24.6,29.9,0,1,0
"2010-08-04-Darwin",21.5,30.6,0,8,41,8,9,19,13,24,21,1014.1,1010.5,23.5,29.3,0,1,0
"2010-08-05-Darwin",18.3,32.4,0,9,43,8,16,22,15,29,22,1014.9,1010.8,22.1,30.9,0,1,0
"2010-08-06-Darwin",19.2,32.9,0,9,50,8,11,20,13,31,19,1015.6,1011.2,23.6,31.4,0,1,0
"2010-08-07-Darwin",18.8,32.2,0,9,41,8,2,20,22,31,15,1015.5,1011,22.8,31.5,0,1,0
"2010-08-08-Darwin",17.9,32.5,0,6,35,8,1,15,20,38,42,1013,1009.6,23.9,30.6,0,1,0
"2010-08-09-Darwin",18.4,32.9,0,3,33,8,1,11,19,64,36,1012.2,1009.8,23.9,29.9,0,1,0
"2010-08-10-Darwin",18.4,33.8,0,9,48,8,9,19,9,40,15,1013.9,1011.2,24.8,33.2,0,1,0
"2010-08-11-Darwin",20.4,33.3,0,6,39,8,8,24,20,26,26,1015.9,1011.6,25.1,31.8,0,1,0
"2010-08-12-Darwin",20,31.9,0,9,39,9,10,24,15,27,17,1016.8,1012.4,24.1,30.7,0,1,0
"2010-08-13-Darwin",18,31.2,0,3,30,8,2,20,19,30,37,1014.7,1010.7,21.7,28.9,0,1,0
"2010-08-14-Darwin",17.9,30.3,0,1,33,11,1,7,19,70,45,1014,1010.8,24.3,28.7,0,1,0
"2010-08-15-Darwin",19.1,31.3,0,1,31,16,1,6,24,74,61,1014.3,1011.2,25.9,29,0,1,0
"2010-08-16-Darwin",20.2,33.3,0,9,39,5,1,17,17,73,49,1013.9,1010.2,26.3,30.6,0,1,0
"2010-08-17-Darwin",21.9,33,0,4,41,8,4,11,24,73,29,1012.2,1008.8,25.5,32.7,0,1,0
"2010-08-18-Darwin",21.2,31.9,0,2,30,11,2,13,20,83,54,1013.4,1009.7,24.8,30.7,0,1,0
"2010-08-19-Darwin",22.6,32.4,0,3,33,9,1,11,24,67,63,1013.3,1009.8,27.8,30.6,0,1,0
"2010-08-20-Darwin",23.5,32,0,3,35,14,3,6,22,70,56,1012.3,1008.9,28.4,30.8,0,1,0
"2010-08-21-Darwin",23.2,33.9,0,5,50,4,5,4,35,72,45,1011.8,1008.9,28.1,31.8,0,1,0
"2010-08-22-Darwin",23.1,33.3,0,6,41,7,7,15,30,74,49,1012.6,1008.8,27.4,31.1,0,1,0
"2010-08-23-Darwin",24.8,33.8,0,7,48,6,5,26,28,65,39,1013.7,1009.3,27.3,32.2,0,1,0
"2010-08-24-Darwin",22.6,33.6,0,12,37,6,15,20,24,66,42,1014,1010.5,26.6,31.8,0,1,0
"2010-08-25-Darwin",22.5,31.8,0,12,41,11,12,9,31,71,53,1013.6,1009.9,27.1,31,0,1,0
"2010-08-26-Darwin",23,33,0,2,35,16,12,6,30,79,61,1012.6,1009.4,27.5,30.9,0,1,0
"2010-08-27-Darwin",24.5,32.9,0,6,41,3,6,9,28,75,64,1013,1010.7,27.7,29.2,0,1,0
"2010-08-28-Darwin",23.7,33.9,0,3,35,6,3,22,22,60,43,1014.7,1011,27,31.6,0,1,0
"2010-08-29-Darwin",23.4,34.7,0,9,41,6,2,17,24,62,30,1015.8,1011.6,27.9,33.4,0,1,0
"2010-08-30-Darwin",21.7,34.8,0,6,48,9,1,28,26,33,27,1014,1010.2,27.1,32.3,0,1,0
"2010-08-31-Darwin",20.7,34.6,0,6,35,8,2,19,20,38,45,1013.4,1009.6,24.9,31.4,0,1,0
"2010-09-01-Darwin",23.3,34.3,0,7,50,6,4,17,28,65,43,1013.6,1009.9,28.5,33.1,0,1,0
"2010-09-02-Darwin",24.5,34.1,0,7,37,6,4,13,28,75,45,1013.1,1009.1,27.9,33.1,0,1,0
"2010-09-03-Darwin",25.9,33,0,3,39,7,3,19,24,69,59,1011.8,1007.6,28.9,31.6,0,0,1
"2010-09-04-Darwin",24.3,32.1,6.8,16,37,6,11,2,15,82,93,1012.3,1009.6,27.9,25.2,1,0,1
"2010-09-05-Darwin",25,30.8,3.4,7,35,6,3,17,13,89,68,1013.9,1010.2,25.9,29.7,1,1,0
"2010-09-06-Darwin",24.5,34.5,0,5,41,9,5,11,24,78,48,1013.1,1008.5,28,32.7,0,1,0
"2010-09-07-Darwin",25.9,33.9,0,6,59,6,5,30,26,59,45,1012.7,1009,28.2,32.5,0,1,0
"2010-09-08-Darwin",23.9,34.6,0,9,39,9,4,17,22,68,45,1014,1010.4,27.8,33,0,1,0
"2010-09-09-Darwin",25.1,34.5,0,5,41,7,5,9,26,68,39,1013.8,1009.8,29.2,32.8,0,1,0
"2010-09-10-Darwin",23.9,32.4,0,3,35,6,1,15,20,70,59,1013.4,1009.3,27.3,30.9,0,1,0
"2010-09-11-Darwin",23.6,35,0,7,41,4,5,13,28,73,44,1012.8,1008.9,28.1,33.2,0,1,0
"2010-09-12-Darwin",24.2,33.2,0,1,37,11,2,7,22,72,61,1014,1010.1,28.7,31.1,0,1,0
"2010-09-13-Darwin",24.1,34.3,0,4,43,5,5,24,26,73,43,1012.7,1008.7,28.1,32.9,0,1,0
"2010-09-14-Darwin",24.2,32.9,0,4,39,11,1,15,20,79,58,1012.2,1009.6,28,31.5,0,1,0
"2010-09-15-Darwin",25,34.9,0,5,43,10,5,7,28,68,44,1012.9,1008.8,28.3,33.4,0,1,0
"2010-09-16-Darwin",26.2,33.7,0,3,48,5,4,20,30,70,48,1012.6,1009.2,28.7,32.4,0,1,0
"2010-09-17-Darwin",23.8,35.4,0,3,39,7,3,15,33,65,44,1012.4,1009,28.8,31.9,0,1,0
"2010-09-18-Darwin",23.7,32.9,0,2,33,7,12,7,26,61,55,1012,1007.4,29.4,31.8,0,1,0
"2010-09-19-Darwin",25.7,35.3,0,9,41,5,12,11,15,83,35,1011.2,1007.2,26.2,33.6,0,0,1
"2010-09-20-Darwin",23.2,33.1,11.8,9,41,8,7,30,17,45,35,1013.5,1009.6,25.4,32.1,1,1,0
"2010-09-21-Darwin",23.4,35.3,0,9,50,9,1,33,26,38,46,1013.9,1009.3,27.4,31.9,0,1,0
"2010-09-22-Darwin",24,35.2,0,9,46,10,3,11,24,58,50,1012.4,1008.1,29.4,32.6,0,0,1
"2010-09-23-Darwin",22.8,34.4,10.4,9,37,10,15,9,19,75,75,1012.1,1008.7,28.4,29.6,1,0,1
"2010-09-24-Darwin",23.5,35,5,8,59,8,4,11,30,73,43,1012.9,1008.7,28.2,33.7,1,1,0
"2010-09-25-Darwin",25.2,33.8,0,3,33,6,1,11,19,76,43,1013.2,1009.9,28.9,33.1,0,1,0
"2010-09-26-Darwin",25,35.3,0,2,39,6,1,11,28,65,61,1012.8,1009,29.7,31.7,0,1,0
"2010-09-27-Darwin",25.6,33,0,1,37,8,1,6,26,73,66,1012.4,1008,29.5,31,0,1,0
"2010-09-28-Darwin",25.4,33.5,0,2,35,10,1,7,24,58,61,1011.8,1007.4,29.3,31.8,0,1,0
"2010-09-29-Darwin",24.5,34.9,0.2,6,50,8,1,9,20,79,58,1011.3,1007.2,26.5,31.9,0,0,1
"2010-09-30-Darwin",23.6,35.1,2.8,6,63,10,1,9,24,73,55,1011.2,1006.8,27.4,32.9,1,0,1
"2010-10-01-Darwin",23.2,34.9,7,6,44,6,4,17,24,66,46,1011.2,1007,28.1,33.7,1,1,0
"2010-10-02-Darwin",24.8,35.1,0,4,39,6,4,20,28,55,43,1011.7,1007.2,29.2,34.3,0,1,0
"2010-10-03-Darwin",26.4,36,0,4,43,6,4,17,28,69,50,1012.3,1007.2,30.3,33.6,0,1,0
"2010-10-04-Darwin",26.3,35.6,0,5,43,6,4,15,26,71,50,1011.5,1006.7,29.8,33.3,0,1,0
"2010-10-05-Darwin",26.2,35.6,0,14,39,7,1,15,20,65,49,1011.1,1007,30.7,33.9,0,1,0
"2010-10-06-Darwin",26.4,34.4,0,6,50,11,10,4,24,69,63,1010.4,1007.8,29.8,28,0,0,1
"2010-10-07-Darwin",23.5,34.4,4.2,7,46,9,5,15,33,72,62,1010.9,1008.2,27.9,27.7,1,0,1
"2010-10-08-Darwin",22.8,33.1,8.2,7,44,10,14,15,9,71,82,1011.3,1007.6,27.1,27.7,1,0,1
"2010-10-09-Darwin",23.6,32.2,4.8,7,39,10,4,15,19,66,59,1010.7,1007.3,27.9,30.9,1,0,1
"2010-10-10-Darwin",23.2,34.2,7.6,9,43,8,3,15,22,71,65,1010.1,1007.2,27.6,29.9,1,0,1
"2010-10-11-Darwin",23.3,32.5,34.6,9,41,6,4,9,19,77,64,1011.8,1008.8,26.4,30.9,1,1,0
"2010-10-12-Darwin",24.1,32.7,0.8,5,35,7,4,13,19,87,56,1012.4,1007.9,26.9,31,0,0,1
"2010-10-13-Darwin",22.5,31.7,8,1,46,9,1,13,20,83,70,1012,1008.3,26.6,28.6,1,1,0
"2010-10-14-Darwin",23.7,32.5,0,12,33,11,15,13,20,76,53,1010.1,1006.1,28.3,31.8,0,1,0
"2010-10-15-Darwin",25.9,32,0.6,12,31,1,12,6,19,77,66,1009.7,1005.9,29.3,31.2,0,0,1
"2010-10-16-Darwin",24.8,31.8,18.2,6,35,9,1,13,22,76,95,1010,1007.3,27.2,25.3,1,0,1
"2010-10-17-Darwin",23.1,31.3,12,6,31,9,6,19,15,53,42,1012.2,1008.9,24.2,30.7,1,1,0
"2010-10-18-Darwin",22.9,33.2,0,9,54,6,7,31,11,43,31,1012.5,1009.1,27.3,32.9,0,1,0
"2010-10-19-Darwin",23.4,34.5,0,9,35,7,1,17,17,49,44,1012.1,1008.8,29,33,0,1,0
"2010-10-20-Darwin",24.2,35.2,0,6,63,6,4,22,26,69,55,1011.8,1006.8,28.3,33.9,0,0,1
"2010-10-21-Darwin",24.5,33.4,11.8,3,37,6,1,20,22,71,80,1011.3,1008.5,28.8,27.6,1,1,0
"2010-10-22-Darwin",24.1,34.3,0.6,6,41,6,7,15,26,68,46,1011.5,1007.8,28.7,33.4,0,1,0
"2010-10-23-Darwin",25.7,34.9,0,3,39,7,4,19,31,67,42,1011.4,1007.8,29.6,34.1,0,1,0
"2010-10-24-Darwin",26.2,36.5,0,12,52,8,3,7,22,70,51,1011,1007.5,30.1,33.1,0,1,0
"2010-10-25-Darwin",25.9,33.9,0.2,3,37,5,3,11,24,71,55,1011.9,1008.1,29.7,32.5,0,1,0
"2010-10-26-Darwin",25.6,34.6,0,1,37,5,1,9,20,69,59,1011.1,1007.6,30,32.7,0,1,0
"2010-10-27-Darwin",26.2,33.1,0,16,52,4,1,7,13,63,55,1011,1006.7,31.2,32.3,0,0,1
"2010-10-28-Darwin",23.1,33.8,2,1,31,6,2,11,17,73,54,1010.5,1006.4,27.2,32.2,1,0,1
"2010-10-29-Darwin",25,32.7,3.4,2,31,1,11,11,9,66,61,1010.8,1007.3,30.2,30.9,1,0,1
"2010-10-30-Darwin",25.2,32.8,4,7,41,10,10,7,15,69,83,1010.2,1006.2,30.2,26.2,1,0,1
"2010-10-31-Darwin",22.5,32,29.8,8,37,9,9,17,13,90,58,1010.9,1006.9,23.2,31.1,1,1,0
"2010-11-01-Darwin",23.2,32.8,0.2,5,48,9,4,22,22,70,60,1010,1005.6,28.2,30,0,0,1
"2010-11-02-Darwin",23.3,25.6,14.2,6,35,10,8,15,22,83,89,1011.7,1009.1,25.6,24.4,1,0,1
"2010-11-03-Darwin",20.6,31,2.6,8,35,8,9,24,13,62,52,1013.1,1009.4,23.4,30.7,1,1,0
"2010-11-04-Darwin",23.2,34.2,0,9,37,9,10,15,13,59,35,1011.9,1007.7,28.5,32.9,0,1,0
"2010-11-05-Darwin",25.1,32.7,0,1,31,8,2,4,19,75,59,1010.4,1007.2,28.8,29.4,0,1,0
"2010-11-06-Darwin",23.6,33,0,15,31,8,13,7,4,75,60,1011.3,1007.8,29.1,28.9,0,1,0
"2010-11-07-Darwin",23.6,33.1,0,12,33,4,2,11,22,77,52,1011.6,1008,29.3,32.4,0,1,0
"2010-11-08-Darwin",24.3,34.1,0,4,52,2,12,6,28,70,44,1011.8,1008.5,30.2,33.3,0,1,0
"2010-11-09-Darwin",25.1,34.1,0,2,33,2,2,9,19,65,53,1013.2,1010.2,31,32.7,0,1,0
"2010-11-10-Darwin",25.3,32.3,0,15,37,7,1,11,13,66,75,1012.8,1008.5,30,29,0,0,1
"2010-11-11-Darwin",25.3,32.7,8.4,12,33,10,12,7,22,76,59,1011.6,1007.2,29.5,31.9,1,1,0
"2010-11-12-Darwin",27.5,33.7,0,12,37,1,12,17,19,64,50,1009.9,1006.5,30.2,32.9,0,1,0
"2010-11-13-Darwin",26.8,33.6,0.4,2,39,15,2,17,28,65,57,1010,1007.7,30.4,32.5,0,1,0
"2010-11-14-Darwin",25.7,33.7,0,5,41,16,12,13,22,70,58,1012.2,1008.4,30.2,32.7,0,0,1
"2010-11-15-Darwin",23.4,33.5,15.4,12,33,10,12,2,26,71,60,1011.2,1007,29.8,32.3,1,0,1
"2010-11-16-Darwin",26.1,33.2,3.4,9,50,7,12,9,24,80,62,1009.1,1006.2,29.6,31.8,1,0,1
"2010-11-17-Darwin",23.3,33.7,12.2,11,59,10,13,7,6,83,95,1009.3,1007.6,29,24.6,1,0,1
"2010-11-18-Darwin",23.4,33.6,56,10,56,11,12,7,22,65,55,1010.1,1006.4,30,32.8,1,0,1
"2010-11-19-Darwin",23.7,33.2,21.8,9,28,6,12,15,15,82,58,1009.6,1006,26.3,32.3,1,1,0
"2010-11-20-Darwin",25.1,34.3,0,7,48,5,2,33,13,70,49,1010,1005.4,27,32.3,0,1,0
"2010-11-21-Darwin",25.4,33.2,0,3,31,14,3,4,22,60,62,1009.2,1005.5,30.8,31.8,0,1,0
"2010-11-22-Darwin",25.9,33.7,0,3,52,6,4,6,9,72,81,1008.5,1005.5,30.4,27.4,0,0,1
"2010-11-23-Darwin",25.8,33.6,6.6,16,44,3,12,6,20,64,58,1009.5,1005.5,30.8,32.8,1,1,0
"2010-11-24-Darwin",25.8,34.2,0,2,33,10,1,9,15,68,58,1009.6,1006.3,30.8,33.7,0,1,0
"2010-11-25-Darwin",26.6,33.7,0,9,43,1,2,9,11,70,83,1009,1005.9,31.3,28.3,0,0,1
"2010-11-26-Darwin",25.1,33.8,1.8,2,33,9,12,6,20,66,58,1008.6,1004.7,28.5,33.2,1,1,0
"2010-11-27-Darwin",26.5,33.5,0,12,35,1,14,9,17,67,64,1008.5,1004.9,30.9,31.2,0,0,1
"2010-11-28-Darwin",24.7,32.8,7.6,3,28,6,3,2,15,78,69,1008.5,1005.9,28.5,30.4,1,1,0
"2010-11-29-Darwin",25.6,30.8,0,14,52,9,8,11,19,78,98,1007.7,1005.9,30.4,25,0,0,1
"2010-11-30-Darwin",22.7,34,57.6,6,33,6,5,19,11,76,49,1006.6,1003,28.9,33.1,1,1,0
"2010-12-01-Darwin",25.7,31.9,0,11,46,7,7,30,19,82,47,1006.5,1002.8,27,31.7,0,0,1
"2010-12-02-Darwin",22.2,32.2,16.4,7,37,7,4,19,24,61,64,1007.1,1004.6,29,30.8,1,1,0
"2010-12-03-Darwin",24.6,35.1,0.4,7,31,3,6,13,13,70,36,1007.8,1003.7,30.1,34.5,0,1,0
"2010-12-04-Darwin",26.1,34.1,0,2,31,15,12,11,15,66,51,1006.7,1002.8,30.9,33.7,0,1,0
"2010-12-05-Darwin",26.4,34,0,10,37,16,12,13,26,73,60,1006.3,1003,30.9,33,0,0,1
"2010-12-07-Darwin",23.7,32.9,11.8,15,31,13,15,7,17,69,66,1006.2,1002.5,30.6,32.4,1,0,1
"2010-12-08-Darwin",23.8,34.2,10.6,1,31,9,1,11,15,71,61,1006.8,1003.4,29.1,33.3,1,0,1
"2010-12-09-Darwin",26.3,32.2,2.4,6,37,6,1,9,28,71,89,1008.1,1005.9,31.1,25.2,1,0,1
"2010-12-10-Darwin",25,33.4,5.4,7,37,3,9,11,6,68,91,1008,1006.2,30.5,26.3,1,0,1
"2010-12-11-Darwin",24.1,31.4,21.4,16,35,8,12,9,13,79,72,1007.7,1004.8,28.3,30,1,0,1
"2010-12-12-Darwin",24.8,29.3,40.6,16,37,3,13,4,20,92,75,1008,1005.8,26.4,27.3,1,0,1
"2010-12-13-Darwin",23.9,32.2,18.2,15,24,14,14,15,13,85,54,1009.3,1005.7,26.4,31.4,1,0,1
"2010-12-14-Darwin",24.7,31.9,3,15,39,10,13,6,11,77,90,1008,1004.9,28.9,25.6,1,0,1
"2010-12-15-Darwin",23.8,31.4,39.6,5,48,6,12,6,20,82,68,1007.3,1003.6,28.3,30.5,1,0,1
"2010-12-16-Darwin",22.1,32.7,6.6,1,35,7,1,9,15,73,56,1005.5,1002.3,29.3,31.9,1,0,1
"2010-12-17-Darwin",25.3,31.3,5.2,3,46,2,3,15,24,96,76,1005.8,1004.1,25.9,29.5,1,1,0
"2010-12-18-Darwin",25.9,32.4,0.2,14,54,1,14,17,15,73,93,1007.5,1006.2,30.1,25.7,0,0,1
"2010-12-19-Darwin",23.7,31.5,7.2,3,33,5,1,6,15,91,70,1008.9,1005.2,25,30.7,1,0,1
"2010-12-20-Darwin",23.3,32.6,11.2,15,44,13,13,13,26,85,66,1008.2,1004.4,27.7,32,1,0,1
"2010-12-21-Darwin",24.7,31.6,2.8,13,39,11,1,11,15,80,68,1005.3,1002.1,27.3,30,1,1,0
"2010-12-22-Darwin",25.4,31.1,0,4,44,9,5,11,26,84,74,1003.2,1000.2,26.1,29.5,0,0,1
"2010-12-23-Darwin",24.9,30.8,6.2,4,61,6,5,15,9,80,79,1004.8,1003.8,28,28.3,1,0,1
"2010-12-24-Darwin",24,30.7,18.4,6,39,8,7,15,6,85,75,1004.8,1002.1,27.5,30,1,0,1
"2010-12-25-Darwin",25.9,30.8,2.8,7,41,12,12,20,26,81,76,1003.1,999.8,28.5,30.1,1,0,1
"2010-12-26-Darwin",21.9,30.1,37,2,43,8,12,9,26,88,72,1003,1000.1,26.8,29.5,1,0,1
"2010-12-27-Darwin",22.5,27.6,55.2,12,39,3,12,4,24,90,87,1003.1,1001.3,25.8,26.5,1,0,1
"2010-12-29-Darwin",24.1,31,16.4,13,37,13,12,15,22,82,66,1005.9,1002.9,27.5,30,1,0,1
"2010-12-30-Darwin",23.8,30.5,18,16,44,15,3,9,19,79,72,1006.5,1003.9,27,29.6,1,1,0
"2010-12-31-Darwin",26.2,32.1,0,1,39,3,1,19,17,77,70,1007.3,1005.3,29.2,30.7,0,1,0
"2011-01-01-Darwin",24.9,32.6,0,3,61,10,3,11,24,75,95,1007.6,1005.6,29.1,23.5,0,0,1
"2011-01-02-Darwin",23,31.9,29.4,2,31,6,12,9,20,85,63,1008.6,1004.8,25.9,30.2,1,1,0
"2011-01-03-Darwin",25.8,32.7,0,9,46,11,6,11,9,80,96,1006.7,1005.4,28.8,24.3,0,0,1
"2011-01-04-Darwin",23.6,32,39.2,1,35,2,2,19,24,75,65,1007.3,1004.5,29.4,31.6,1,1,0
"2011-01-05-Darwin",25.1,32.1,0.2,2,33,2,2,17,24,73,66,1006.8,1004,30.2,31.9,0,0,1
"2011-01-06-Darwin",26,31.1,1.6,2,46,1,14,6,19,90,95,1007.3,1005.5,26.3,24.8,1,0,1
"2011-01-07-Darwin",24.5,27.9,25.4,2,48,13,2,11,39,91,81,1005.6,1003.3,25.4,27.2,1,0,1
"2011-01-08-Darwin",24,30.1,40.2,12,57,12,2,19,33,94,75,1004.2,1002.3,25.7,28.4,1,0,1
"2011-01-09-Darwin",25.5,31.3,5.2,15,50,12,12,30,30,74,68,1004.9,1002.5,29.7,30.7,1,0,1
"2011-01-10-Darwin",24.6,29.6,13.8,15,67,15,12,17,30,84,79,1002.7,1000.1,27.3,28.3,1,0,1
"2011-01-11-Darwin",22.7,30,78.4,15,67,7,1,11,15,98,89,1001.6,997.8,24.1,26.4,1,0,1
"2011-01-12-Darwin",23,31.5,44.6,12,89,2,12,39,39,84,73,1000.7,998.9,26.9,30.4,1,0,1
"2011-01-13-Darwin",24.9,31.4,13.4,15,57,15,15,24,31,85,70,1004.4,1002.1,27.7,30.5,1,0,1
"2011-01-14-Darwin",24.6,31.2,3.8,12,52,12,15,30,26,74,72,1005.5,1002.8,28.8,30.2,1,0,1
"2011-01-15-Darwin",23.6,30.4,24.8,13,43,15,13,13,9,88,92,1004.7,1001.6,27.3,27.2,1,0,1
"2011-01-16-Darwin",22.9,29.8,64.8,14,31,11,13,13,20,98,82,1005,1002.3,23.4,26.9,1,0,1
